"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value","Flag and Footnotes"
"2017","United Kingdom","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.6",""
"2017","United Kingdom","Males","From 20 to 29 years","Percentage","No response","68.1","u"
"2017","United Kingdom","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.0",""
"2017","United Kingdom","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","48.4",""
"2017","United Kingdom","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.2",""
"2017","United Kingdom","Females","From 20 to 29 years","Percentage","No response",":","u"
"2017","Montenegro","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","48.8",""
"2017","Montenegro","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","34.0","u"
"2017","Montenegro","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","43.7",""
"2017","Montenegro","Total","From 20 to 29 years","Percentage","No response",":",""
"2017","Montenegro","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","50.8",""
"2017","Montenegro","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","53.5","u"
"2017","Montenegro","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.9",""
"2017","Montenegro","Males","From 20 to 29 years","Percentage","No response",":",""
"2017","Montenegro","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","46.7",""
"2017","Montenegro","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":","u"
"2017","Montenegro","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.7",""
"2017","Montenegro","Females","From 20 to 29 years","Percentage","No response",":",""
"2017","North Macedonia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","40.5",""
"2017","North Macedonia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","24.3",""
"2017","North Macedonia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.6",""
"2017","North Macedonia","Total","From 20 to 29 years","Percentage","No response",":",""
"2017","North Macedonia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","49.5",""
"2017","North Macedonia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.1",""
"2017","North Macedonia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.8",""
"2017","North Macedonia","Males","From 20 to 29 years","Percentage","No response",":",""
"2017","North Macedonia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","31.0",""
"2017","North Macedonia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","10.0",""
"2017","North Macedonia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","25.3",""
"2017","North Macedonia","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Belgium","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","58.9",""
"2018","Belgium","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","41.2",""
"2018","Belgium","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.2",""
"2018","Belgium","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Belgium","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","62.0",""
"2018","Belgium","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","48.5",""
"2018","Belgium","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.3",""
"2018","Belgium","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Belgium","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","55.7",""
"2018","Belgium","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","31.5",""
"2018","Belgium","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.5",""
"2018","Belgium","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Bulgaria","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","55.8",""
"2018","Bulgaria","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","38.0",""
"2018","Bulgaria","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.7",""
"2018","Bulgaria","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Bulgaria","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","62.9",""
"2018","Bulgaria","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","52.4",""
"2018","Bulgaria","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.5",""
"2018","Bulgaria","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Bulgaria","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","48.4",""
"2018","Bulgaria","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.0",""
"2018","Bulgaria","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","44.4",""
"2018","Bulgaria","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Czechia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.4",""
"2018","Czechia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","44.3",""
"2018","Czechia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.7",""
"2018","Czechia","Total","From 20 to 29 years","Percentage","No response",":","u"
"2018","Czechia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","75.9",""
"2018","Czechia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","54.6",""
"2018","Czechia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.8",""
"2018","Czechia","Males","From 20 to 29 years","Percentage","No response",":","c"
"2018","Czechia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","56.5",""
"2018","Czechia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","33.6",""
"2018","Czechia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.8",""
"2018","Czechia","Females","From 20 to 29 years","Percentage","No response",":","c"
"2018","Denmark","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","68.9",""
"2018","Denmark","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","51.7",""
"2018","Denmark","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.7",""
"2018","Denmark","Total","From 20 to 29 years","Percentage","No response","64.0",""
"2018","Denmark","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","70.6",""
"2018","Denmark","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.8",""
"2018","Denmark","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.8",""
"2018","Denmark","Males","From 20 to 29 years","Percentage","No response","74.1",""
"2018","Denmark","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","67.1",""
"2018","Denmark","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.3",""
"2018","Denmark","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","69.3",""
"2018","Denmark","Females","From 20 to 29 years","Percentage","No response","54.2",""
"2018","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.3",""
"2018","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","58.0",""
"2018","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","74.5",""
"2018","Germany (until 1990 former territory of the FRG)","Total","From 20 to 29 years","Percentage","No response","41.4",""
"2018","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","75.1",""
"2018","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","64.8",""
"2018","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.8",""
"2018","Germany (until 1990 former territory of the FRG)","Males","From 20 to 29 years","Percentage","No response","39.6",""
"2018","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.2",""
"2018","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","49.0",""
"2018","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.1",""
"2018","Germany (until 1990 former territory of the FRG)","Females","From 20 to 29 years","Percentage","No response","43.8",""
"2018","Estonia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","75.3",""
"2018","Estonia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","71.6",""
"2018","Estonia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.6",""
"2018","Estonia","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Estonia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","83.3",""
"2018","Estonia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","77.9",""
"2018","Estonia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.3",""
"2018","Estonia","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Estonia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.9",""
"2018","Estonia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","59.8",""
"2018","Estonia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.1",""
"2018","Estonia","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Ireland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.0",""
"2018","Ireland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","36.2",""
"2018","Ireland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","65.0",""
"2018","Ireland","Total","From 20 to 29 years","Percentage","No response","72.1",""
"2018","Ireland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","72.6",""
"2018","Ireland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.0",""
"2018","Ireland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.3",""
"2018","Ireland","Males","From 20 to 29 years","Percentage","No response","73.7",""
"2018","Ireland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.3",""
"2018","Ireland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","27.1",""
"2018","Ireland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.1",""
"2018","Ireland","Females","From 20 to 29 years","Percentage","No response","70.4",""
"2018","Greece","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","44.1",""
"2018","Greece","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","42.9",""
"2018","Greece","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.8",""
"2018","Greece","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Greece","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","49.3",""
"2018","Greece","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.8",""
"2018","Greece","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","43.4",""
"2018","Greece","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Greece","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","38.7",""
"2018","Greece","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","22.2",""
"2018","Greece","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","30.8",""
"2018","Greece","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Spain","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","53.2",""
"2018","Spain","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","51.6",""
"2018","Spain","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.5",""
"2018","Spain","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Spain","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","55.3",""
"2018","Spain","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.9",""
"2018","Spain","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.3",""
"2018","Spain","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Spain","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","51.0",""
"2018","Spain","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.9",""
"2018","Spain","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.8",""
"2018","Spain","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","France","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","63.4",""
"2018","France","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.6",""
"2018","France","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.2",""
"2018","France","Total","From 20 to 29 years","Percentage","No response","59.4",""
"2018","France","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.7",""
"2018","France","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","50.8",""
"2018","France","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.0",""
"2018","France","Males","From 20 to 29 years","Percentage","No response","69.9",""
"2018","France","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","60.1",""
"2018","France","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","34.5",""
"2018","France","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.2",""
"2018","France","Females","From 20 to 29 years","Percentage","No response","50.0",""
"2018","Croatia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","56.0",""
"2018","Croatia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","36.3","u"
"2018","Croatia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.9",""
"2018","Croatia","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Croatia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","63.3",""
"2018","Croatia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","36.3","u"
"2018","Croatia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.8",""
"2018","Croatia","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Croatia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","48.5",""
"2018","Croatia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","36.3","u"
"2018","Croatia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","44.1",""
"2018","Croatia","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Italy","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","43.4",""
"2018","Italy","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","40.9",""
"2018","Italy","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.8",""
"2018","Italy","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Italy","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","49.1",""
"2018","Italy","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","49.6",""
"2018","Italy","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.4",""
"2018","Italy","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Italy","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","37.4",""
"2018","Italy","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","29.2",""
"2018","Italy","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","35.4",""
"2018","Italy","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Cyprus","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.4",""
"2018","Cyprus","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","61.2",""
"2018","Cyprus","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.7",""
"2018","Cyprus","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Cyprus","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.5",""
"2018","Cyprus","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","66.2",""
"2018","Cyprus","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.4",""
"2018","Cyprus","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Cyprus","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.3",""
"2018","Cyprus","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.3",""
"2018","Cyprus","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.6",""
"2018","Cyprus","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Latvia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.0",""
"2018","Latvia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.8",""
"2018","Latvia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.1",""
"2018","Latvia","Total","From 20 to 29 years","Percentage","No response",":","c"
"2018","Latvia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","74.6",""
"2018","Latvia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","65.1",""
"2018","Latvia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.5",""
"2018","Latvia","Males","From 20 to 29 years","Percentage","No response",":","c"
"2018","Latvia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","67.2",""
"2018","Latvia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","42.0",""
"2018","Latvia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.3",""
"2018","Latvia","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Lithuania","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","69.4",""
"2018","Lithuania","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","44.7",""
"2018","Lithuania","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.0",""
"2018","Lithuania","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Lithuania","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","72.4",""
"2018","Lithuania","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","53.2",""
"2018","Lithuania","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.3",""
"2018","Lithuania","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Lithuania","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","66.2",""
"2018","Lithuania","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","28.0","u"
"2018","Lithuania","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.3",""
"2018","Lithuania","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Luxembourg","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","63.9",""
"2018","Luxembourg","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","53.2",""
"2018","Luxembourg","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.3",""
"2018","Luxembourg","Total","From 20 to 29 years","Percentage","No response","57.5",""
"2018","Luxembourg","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","65.2",""
"2018","Luxembourg","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","60.1",""
"2018","Luxembourg","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.1",""
"2018","Luxembourg","Males","From 20 to 29 years","Percentage","No response","60.2",""
"2018","Luxembourg","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","62.6",""
"2018","Luxembourg","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.9",""
"2018","Luxembourg","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.4",""
"2018","Luxembourg","Females","From 20 to 29 years","Percentage","No response","52.8","u"
"2018","Hungary","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","64.1",""
"2018","Hungary","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","47.7",""
"2018","Hungary","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.1",""
"2018","Hungary","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Hungary","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","72.6",""
"2018","Hungary","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","66.0",""
"2018","Hungary","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.3",""
"2018","Hungary","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Hungary","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","55.3",""
"2018","Hungary","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","27.9",""
"2018","Hungary","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.6",""
"2018","Hungary","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Malta","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","81.7",""
"2018","Malta","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","76.8",""
"2018","Malta","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.7",""
"2018","Malta","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Malta","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","83.5",""
"2018","Malta","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","85.4",""
"2018","Malta","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.1",""
"2018","Malta","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Malta","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","79.7",""
"2018","Malta","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","64.4",""
"2018","Malta","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.4",""
"2018","Malta","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Netherlands","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","77.4",""
"2018","Netherlands","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","63.2",""
"2018","Netherlands","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.8",""
"2018","Netherlands","Total","From 20 to 29 years","Percentage","No response","66.7",""
"2018","Netherlands","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","77.7",""
"2018","Netherlands","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","69.5",""
"2018","Netherlands","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.4",""
"2018","Netherlands","Males","From 20 to 29 years","Percentage","No response","73.6",""
"2018","Netherlands","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","77.0",""
"2018","Netherlands","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","53.6",""
"2018","Netherlands","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.2",""
"2018","Netherlands","Females","From 20 to 29 years","Percentage","No response","59.4",""
"2018","Austria","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","74.1",""
"2018","Austria","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.2",""
"2018","Austria","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.7",""
"2018","Austria","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Austria","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","76.6",""
"2018","Austria","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","62.1",""
"2018","Austria","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","79.3",""
"2018","Austria","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Austria","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.5",""
"2018","Austria","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","50.8",""
"2018","Austria","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.5",""
"2018","Austria","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Poland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","67.8",""
"2018","Poland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.3",""
"2018","Poland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","65.2",""
"2018","Poland","Total","From 20 to 29 years","Percentage","No response",":",""
